baseline,machine_config,library,field,ext_degree,basis,op,workload,vectorization,arch,simd,width,unit,ns_per_op_or_lane,lower,upper,family,label,group,bench_id
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,add_neg,latency_chain,packed,x86_64,avx2,8,ns/lane,0.510,0.510,0.511,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,packed_add_neg_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,add_neg,latency_chain,scalar,x86_64,avx2,8,ns/op,1.749,1.749,1.749,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,scalar_add_neg_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,double,latency_chain,packed,x86_64,avx2,8,ns/lane,0.580,0.580,0.581,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,packed_double_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,double,latency_chain,scalar,x86_64,avx2,8,ns/op,1.046,1.046,1.046,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,scalar_double_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,double_add,latency_chain,packed,x86_64,avx2,8,ns/lane,0.509,0.509,0.509,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,packed_double_add_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,double_add,latency_chain,scalar,x86_64,avx2,8,ns/op,2.093,2.092,2.093,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,scalar_double_add_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,inverse,latency_chain,packed,x86_64,avx2,8,ns/lane,58.051,58.048,58.058,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,packed_inverse_chain_128x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,inverse,latency_chain,scalar,x86_64,avx2,8,ns/op,80.583,80.582,80.586,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,scalar_inverse_chain_128_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,inverse,throughput_stream,packed,x86_64,avx2,8,ns/lane,57.840,57.836,57.844,ext4,m31_pw_fp4,field_arith_ext4_throughput_stream_m31_pw_fp4_w8,packed_inverse_stream_8x8x32_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,inverse,throughput_stream,scalar,x86_64,avx2,8,ns/op,74.200,74.193,74.207,ext4,m31_pw_fp4,field_arith_ext4_throughput_stream_m31_pw_fp4_w8,scalar_inverse_stream_8x32_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,mul,latency_chain,packed,x86_64,avx2,8,ns/lane,1.018,1.018,1.019,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,packed_mul_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,mul,latency_chain,scalar,x86_64,avx2,8,ns/op,11.351,11.350,11.353,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,scalar_mul_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,mul,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.958,0.958,0.958,ext4,m31_pw_fp4,field_arith_ext4_throughput_stream_m31_pw_fp4_w8,packed_mul_stream_8x8x128_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,mul,throughput_stream,scalar,x86_64,avx2,8,ns/op,11.323,11.321,11.326,ext4,m31_pw_fp4,field_arith_ext4_throughput_stream_m31_pw_fp4_w8,scalar_mul_stream_8x128_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,mul_add,latency_chain,packed,x86_64,avx2,8,ns/lane,1.379,1.379,1.379,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,packed_mul_add_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,mul_add,latency_chain,scalar,x86_64,avx2,8,ns/op,14.177,14.175,14.179,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,scalar_mul_add_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,mul_self,latency_chain,packed,x86_64,avx2,8,ns/lane,1.097,1.096,1.097,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,packed_mul_self_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,mul_self,latency_chain,scalar,x86_64,avx2,8,ns/op,6.555,6.552,6.559,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,scalar_mul_self_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,mul_self,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.844,0.838,0.844,ext4,m31_pw_fp4,field_arith_ext4_throughput_stream_m31_pw_fp4_w8,packed_mul_self_stream_8x8x128_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,neg,latency_chain,packed,x86_64,avx2,8,ns/lane,0.582,0.582,0.583,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,packed_neg_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,neg,latency_chain,scalar,x86_64,avx2,8,ns/op,0.712,0.712,0.713,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,scalar_neg_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,square,latency_chain,packed,x86_64,avx2,8,ns/lane,1.097,1.097,1.097,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,packed_square_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,square,latency_chain,scalar,x86_64,avx2,8,ns/op,8.191,8.191,8.192,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,scalar_square_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,square,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.845,0.845,0.845,ext4,m31_pw_fp4,field_arith_ext4_throughput_stream_m31_pw_fp4_w8,packed_square_stream_8x8x128_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,square,throughput_stream,scalar,x86_64,avx2,8,ns/op,2.742,2.742,2.742,ext4,m31_pw_fp4,field_arith_ext4_throughput_stream_m31_pw_fp4_w8,scalar_square_stream_8x128_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,sub,latency_chain,packed,x86_64,avx2,8,ns/lane,0.378,0.378,0.378,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,packed_sub_chain_512x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,sub,latency_chain,scalar,x86_64,avx2,8,ns/op,1.046,1.046,1.046,ext4,m31_pw_fp4,field_arith_ext4_latency_chain_m31_pw_fp4_w8,scalar_sub_chain_512_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,sub,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.157,0.157,0.157,ext4,m31_pw_fp4,field_arith_ext4_throughput_stream_m31_pw_fp4_w8,packed_sub_stream_8x8x128_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,mersenne31,4,power,sub,throughput_stream,scalar,x86_64,avx2,8,ns/op,0.354,0.354,0.354,ext4,m31_pw_fp4,field_arith_ext4_throughput_stream_m31_pw_fp4_w8,scalar_sub_stream_8x128_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,add,latency_chain,packed,x86_64,avx2,4,ns/lane,1.257,1.256,1.257,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_add_chain_2048x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,add,latency_chain,scalar,x86_64,avx2,4,ns/op,0.872,0.872,0.872,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_add_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,add,throughput_stream,packed,x86_64,avx2,4,ns/lane,0.299,0.299,0.299,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,packed_add_stream_8x4x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,add,throughput_stream,scalar,x86_64,avx2,4,ns/op,0.703,0.703,0.703,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,scalar_add_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,add_neg,latency_chain,packed,x86_64,avx2,4,ns/lane,1.815,1.815,1.815,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_add_neg_chain_2048x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,add_neg,latency_chain,scalar,x86_64,avx2,4,ns/op,1.744,1.744,1.744,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_add_neg_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,double,latency_chain,packed,x86_64,avx2,4,ns/lane,1.489,1.488,1.490,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_double_chain_2048x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,double,latency_chain,scalar,x86_64,avx2,4,ns/op,0.872,0.872,0.872,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_double_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,double_add,latency_chain,packed,x86_64,avx2,4,ns/lane,2.008,2.007,2.008,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_double_add_chain_2048x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,double_add,latency_chain,scalar,x86_64,avx2,4,ns/op,1.743,1.743,1.743,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_double_add_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,inverse,latency_chain,packed,x86_64,avx2,4,ns/lane,664.009,664.000,664.044,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_inverse_chain_128x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,inverse,latency_chain,scalar,x86_64,avx2,4,ns/op,665.064,665.049,665.082,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_inverse_chain_128_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,inverse,throughput_stream,packed,x86_64,avx2,4,ns/lane,663.497,663.464,663.593,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,packed_inverse_stream_8x4x32_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,inverse,throughput_stream,scalar,x86_64,avx2,4,ns/op,663.122,663.101,663.136,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,scalar_inverse_stream_8x32_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,mul,latency_chain,packed,x86_64,avx2,4,ns/lane,1.122,1.122,1.122,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_mul_chain_2048x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,mul,latency_chain,scalar,x86_64,avx2,4,ns/op,4.488,4.488,4.488,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_mul_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,mul,throughput_stream,packed,x86_64,avx2,4,ns/lane,2.267,2.267,2.267,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,packed_mul_stream_8x4x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,mul,throughput_stream,scalar,x86_64,avx2,4,ns/op,2.498,2.498,2.498,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,scalar_mul_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,mul_add,latency_chain,packed,x86_64,avx2,4,ns/lane,4.710,4.710,4.710,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_mul_add_chain_2048x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,mul_add,latency_chain,scalar,x86_64,avx2,4,ns/op,5.452,5.452,5.452,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_mul_add_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,mul_self,latency_chain,packed,x86_64,avx2,4,ns/lane,1.068,1.068,1.068,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_mul_self_chain_2048x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,mul_self,latency_chain,scalar,x86_64,avx2,4,ns/op,4.270,4.270,4.271,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_mul_self_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,mul_self,throughput_stream,packed,x86_64,avx2,4,ns/lane,2.037,2.037,2.037,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,packed_mul_self_stream_8x4x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,neg,latency_chain,packed,x86_64,avx2,4,ns/lane,0.565,0.565,0.565,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_neg_chain_2048x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,neg,latency_chain,scalar,x86_64,avx2,4,ns/op,0.872,0.872,0.872,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_neg_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,square,latency_chain,packed,x86_64,avx2,4,ns/lane,1.067,1.067,1.067,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_square_chain_2048x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,square,latency_chain,scalar,x86_64,avx2,4,ns/op,4.283,4.281,4.284,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_square_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,square,throughput_stream,packed,x86_64,avx2,4,ns/lane,2.037,2.037,2.037,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,packed_square_stream_8x4x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,square,throughput_stream,scalar,x86_64,avx2,4,ns/op,2.538,2.538,2.538,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,scalar_square_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,sub,latency_chain,packed,x86_64,avx2,4,ns/lane,1.021,1.020,1.021,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,packed_sub_chain_2048x4_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,sub,latency_chain,scalar,x86_64,avx2,4,ns/op,0.872,0.872,0.872,base,prime128_offset275,field_arith_base_latency_chain_prime128_offset275_w4,scalar_sub_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,sub,throughput_stream,packed,x86_64,avx2,4,ns/lane,0.246,0.246,0.247,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,packed_sub_stream_8x4x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime128_offset275,,,sub,throughput_stream,scalar,x86_64,avx2,4,ns/op,0.520,0.519,0.520,base,prime128_offset275,field_arith_base_throughput_stream_prime128_offset275_w4,scalar_sub_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,add,latency_chain,packed,x86_64,avx2,16,ns/lane,0.299,0.299,0.299,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_add_chain_2048x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,add,latency_chain,scalar,x86_64,avx2,16,ns/op,0.697,0.697,0.697,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_add_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,add,throughput_stream,packed,x86_64,avx2,16,ns/lane,0.044,0.044,0.044,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,packed_add_stream_8x16x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,add,throughput_stream,scalar,x86_64,avx2,16,ns/op,0.448,0.448,0.449,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,scalar_add_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,add_neg,latency_chain,packed,x86_64,avx2,16,ns/lane,0.442,0.442,0.442,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_add_neg_chain_2048x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,add_neg,latency_chain,scalar,x86_64,avx2,16,ns/op,1.221,1.221,1.221,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_add_neg_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,double,latency_chain,packed,x86_64,avx2,16,ns/lane,0.486,0.486,0.486,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_double_chain_2048x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,double,latency_chain,scalar,x86_64,avx2,16,ns/op,0.524,0.524,0.524,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_double_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,double_add,latency_chain,packed,x86_64,avx2,16,ns/lane,0.442,0.442,0.443,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_double_add_chain_2048x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,double_add,latency_chain,scalar,x86_64,avx2,16,ns/op,1.221,1.221,1.221,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_double_add_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,inverse,latency_chain,packed,x86_64,avx2,16,ns/lane,43.720,43.717,43.722,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_inverse_chain_128x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,inverse,latency_chain,scalar,x86_64,avx2,16,ns/op,47.467,47.466,47.468,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_inverse_chain_128_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,inverse,throughput_stream,packed,x86_64,avx2,16,ns/lane,43.828,43.822,43.833,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,packed_inverse_stream_8x16x32_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,inverse,throughput_stream,scalar,x86_64,avx2,16,ns/op,43.471,43.470,43.473,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,scalar_inverse_stream_8x32_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,mul,latency_chain,packed,x86_64,avx2,16,ns/lane,0.537,0.537,0.537,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_mul_chain_2048x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,mul,latency_chain,scalar,x86_64,avx2,16,ns/op,2.790,2.790,2.790,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_mul_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,mul,throughput_stream,packed,x86_64,avx2,16,ns/lane,0.141,0.141,0.141,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,packed_mul_stream_8x16x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,mul,throughput_stream,scalar,x86_64,avx2,16,ns/op,0.754,0.754,0.754,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,scalar_mul_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,mul_add,latency_chain,packed,x86_64,avx2,16,ns/lane,0.677,0.677,0.677,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_mul_add_chain_2048x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,mul_add,latency_chain,scalar,x86_64,avx2,16,ns/op,3.488,3.488,3.488,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_mul_add_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,mul_self,latency_chain,packed,x86_64,avx2,16,ns/lane,0.713,0.713,0.713,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_mul_self_chain_2048x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,mul_self,latency_chain,scalar,x86_64,avx2,16,ns/op,2.789,2.789,2.789,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_mul_self_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,mul_self,throughput_stream,packed,x86_64,avx2,16,ns/lane,0.133,0.133,0.133,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,packed_mul_self_stream_8x16x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,neg,latency_chain,packed,x86_64,avx2,16,ns/lane,0.193,0.193,0.193,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_neg_chain_2048x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,neg,latency_chain,scalar,x86_64,avx2,16,ns/op,0.436,0.436,0.436,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_neg_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,square,latency_chain,packed,x86_64,avx2,16,ns/lane,0.713,0.713,0.713,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_square_chain_2048x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,square,latency_chain,scalar,x86_64,avx2,16,ns/op,2.789,2.789,2.790,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_square_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,square,throughput_stream,packed,x86_64,avx2,16,ns/lane,0.133,0.133,0.133,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,packed_square_stream_8x16x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,square,throughput_stream,scalar,x86_64,avx2,16,ns/op,0.768,0.768,0.768,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,scalar_square_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,sub,latency_chain,packed,x86_64,avx2,16,ns/lane,0.298,0.298,0.299,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,packed_sub_chain_2048x16_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,sub,latency_chain,scalar,x86_64,avx2,16,ns/op,0.872,0.872,0.872,base,prime16_offset99,field_arith_base_latency_chain_prime16_offset99_w16,scalar_sub_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,sub,throughput_stream,packed,x86_64,avx2,16,ns/lane,0.044,0.044,0.044,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,packed_sub_stream_8x16x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime16_offset99,,,sub,throughput_stream,scalar,x86_64,avx2,16,ns/op,0.439,0.439,0.440,base,prime16_offset99,field_arith_base_throughput_stream_prime16_offset99_w16,scalar_sub_stream_8x256_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime31_offset19,,,add,latency_chain,packed,x86_64,avx2,8,ns/lane,0.185,0.185,0.185,base,prime31_offset19,field_arith_base_latency_chain_prime31_offset19_w8,packed_add_chain_2048x8_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime31_offset19,,,add,latency_chain,scalar,x86_64,avx2,8,ns/op,0.697,0.697,0.697,base,prime31_offset19,field_arith_base_latency_chain_prime31_offset19_w8,scalar_add_chain_2048_ns_per_op
avx2,amd-ryzen-9950x-avx2,akita,prime31_offset19,,,add,throughput_stream,packed,x86_64,avx2,8,ns/lane,0.045,0.045,0.045,base,prime31_offset19,field_arith_base_throughput_stream_prime31_offset19_w8,packed_add_stream_8x8x256_ns_lane
avx2,amd-ryzen-9950x-avx2,akita,prime31_offset19,,,add,throughput_stream,scalar,x86_64,avx2,8,ns/op,0.264,0.264,0.264,base,prime31_offset19,field_arith_base_throughput_stream_prime31_offset19_w8,scalar_add_stream_8x256_ns_per_op
